id,name,now_cost,position,team,starts,penalties_missed,own_goals,ep_next,influence,news,total_points,creativity_rank_type,expected_goals_conceded_per_90,influence_rank_type,goals_conceded_per_90,bonus,penalties_order,expected_goal_involvements,selected_rank_type,news_added,ict_index,value_season,expected_goals_per_90,transfers_out_event,web_name,form_rank_type,expected_assists_per_90,form,expected_assists,clean_sheets_per_90,clean_sheets,threat_rank,goals_scored,penalties_saved,minutes,threat,goals_conceded,red_cards,can_select,now_cost_rank_type,event_points,ep_this,chance_of_playing_this_round,in_dreamteam,transfers_in_event,chance_of_playing_next_round,value_form,cost_change_start,status,points_per_game_rank,cost_change_event,cost_change_start_fall,yellow_cards,transfers_in,corners_and_indirect_freekicks_order,selected_rank,ict_index_rank_type,direct_freekicks_order,influence_rank,now_cost_rank,expected_goal_involvements_per_90,creativity,points_per_game_rank_type,expected_goals,transfers_out,form_rank,region,bps,dreamteam_count,saves,saves_per_90,selected_by_percent,expected_goals_conceded,creativity_rank,cost_change_event_fall,points_per_game,assists,starts_per_90,threat_rank_type,ict_index_rank
494,James Maddison,76,MID,Spurs,13,0,0,7.3,484.4,,91,12,1.38,5,1.15,12,2.0,8.27,14,,130.7,12.0,0.35,20197,Maddison,4,0.38,7.8,4.33,0.35,4,24,7,0,1021,387.0,13,0,True,9,15,8.8,,True,36114,,1.0,1,a,10,0,-1,3,1333940,1.0,53,6,2.0,9,14,0.73,435.6,6,3.94,1081413,4,241.0,401,3,0,0.0,7.6,15.64,13,0,5.7,5,1.15,12,8
495,Pedro Porro,56,DEF,Spurs,14,0,0,4.7,388.2,,61,2,1.48,6,1.2,3,,2.92,2,2024-08-19T23:00:06.196679Z,93.3,10.9,0.08,51580,Pedro Porro,6,0.11,5.2,1.70,0.27,4,113,2,0,1347,138.0,18,0,True,11,6,6.2,100.0,False,19742,100.0,0.9,1,a,65,0,-1,2,2282282,2.0,7,2,1.0,25,103,0.19,405.3,12,1.22,2655204,23,200.0,254,2,0,0.0,29.6,22.11,17,0,3.8,2,0.94,11,27
496,Sergio Reguilón,42,DEF,Spurs,0,0,0,-0.5,0.0,,0,212,0.0,213,0.0,0,,0.00,140,,0.0,0.0,0.0,247,Reguilón,195,0.0,0.0,0.00,0.0,0,505,0,0,0,0.0,0,0,True,151,0,1.0,,False,109,,0.0,-3,a,557,0,3,0,9481,,387,213,,551,582,0.0,0.0,212,0.00,26680,488,200.0,0,0,0,0.0,0.2,0.00,537,0,0.0,0,0.0,202,553
497,Richarlison de Andrade,68,FWD,Spurs,0,0,0,0.0,22.2,Hamstring injury - Expected back 04 Jan,7,37,0.61,38,0.0,0,2.0,0.68,47,2024-11-04T00:00:08.087677Z,6.2,1.0,0.2,157,Richarlison,74,0.51,0.0,0.49,0.0,0,318,0,0,87,17.0,0,0,True,16,0,0.0,0.0,False,37,0.0,0.0,-2,i,343,0,2,1,46692,,304,40,,393,33,0.71,23.7,37,0.19,132652,696,30.0,22,0,0,0.0,0.3,0.59,322,0,1.4,1,0.0,41,382
498,Cristian Romero,50,DEF,Spurs,12,0,0,0.0,249.6,Muscle injury - Unknown return date,35,46,1.19,42,1.2,2,,1.77,27,2024-11-21T14:30:08.425075Z,48.7,7.0,0.1,19809,Romero,133,0.07,0.2,0.74,0.18,2,110,1,0,974,140.0,13,0,True,24,0,0.0,0.0,False,66,0.0,0.0,0,i,137,0,0,1,930621,,76,34,,108,206,0.17,95.1,37,1.03,1122733,386,10.0,185,1,0,0.0,4.8,12.86,188,0,2.9,0,1.11,10,136
499,Pape Matar Sarr,48,MID,Spurs,9,0,0,2.5,191.4,,34,93,1.48,62,1.17,1,,2.16,121,2024-11-10T23:00:08.379204Z,42.0,7.1,0.18,495,P.M.Sarr,46,0.04,3.0,0.42,0.21,2,170,1,0,848,90.0,11,0,True,209,9,4.0,100.0,False,1216,100.0,0.6,-2,a,233,0,2,3,29053,,356,94,,165,320,0.22,142.0,104,1.74,36641,93,189.0,190,0,0,0.0,0.2,13.93,131,0,2.1,2,0.96,105,167
500,Dane Scarlett,45,FWD,Spurs,0,0,0,0.0,0.0,Loaned to Oxford United,0,55,0.0,54,0.0,0,,0.00,64,2024-08-14T08:32:58.295903Z,0.0,0.0,0.0,53,Scarlett,51,0.0,0.0,0.00,0.0,0,589,0,0,0,0.0,0,0,False,68,0,0.0,0.0,False,0,0.0,0.0,0,u,616,0,0,0,0,,489,54,,609,414,0.0,0.0,57,0.00,14191,564,,0,0,0,0.0,0.1,0.00,606,0,0.0,0,0.0,54,611
502,Manor Solomon,54,MID,Spurs,0,0,0,0.0,0.0,Season long loan to Leeds United,0,312,0.0,312,0.0,0,,0.00,250,2024-08-29T11:11:30.036154Z,0.0,0.0,0.0,10,Solomon,308,0.0,0.0,0.00,0.0,0,686,0,0,0,0.0,0,0,False,79,0,0.0,0.0,False,0,0.0,0.0,-1,u,689,0,1,0,480,,592,312,,689,134,0.0,0.0,312,0.00,5349,682,,0,0,0,0.0,0.0,0.00,688,0,0.0,0,0.0,310,689
503,Son Heung-min,98,MID,Spurs,12,0,0,5.5,399.4,,77,15,1.58,9,1.28,9,1.0,6.87,22,2024-10-25T10:30:06.315550Z,117.7,7.9,0.33,9909,Son,12,0.3,6.0,3.27,0.18,2,26,5,0,984,377.0,14,0,True,4,14,7.0,100.0,False,11877,100.0,0.6,-2,a,8,0,2,0,1336981,4.0,73,9,,21,5,0.63,400.0,5,3.60,1858213,16,114.0,330,2,0,0.0,5.1,17.30,18,0,5.9,6,1.1,14,12
504,Djed Spence,44,DEF,Spurs,1,0,0,1.5,42.6,,12,87,0.83,126,0.0,0,,0.27,167,2024-10-19T19:30:07.661626Z,8.8,2.7,0.03,63,Spence,41,0.14,2.0,0.22,0.64,1,342,0,0,140,10.0,0,0,True,107,9,3.0,100.0,False,608,100.0,0.5,-1,a,184,0,1,1,3287,,468,116,,356,506,0.17,35.1,54,0.05,8024,154,241.0,53,1,0,0.0,0.1,1.29,292,0,2.4,1,0.64,118,354
505,Destiny Udogie,49,DEF,Spurs,16,0,0,1.3,227.6,Knock - 75% chance of playing,34,17,1.54,52,1.31,0,,1.36,42,2024-12-16T09:30:07.310863Z,53.4,6.9,0.02,12255,Udogie,37,0.07,2.2,1.05,0.14,2,141,0,0,1301,110.0,19,0,True,30,1,3.2,100.0,False,2571,75.0,0.4,-1,d,238,0,1,2,305412,,105,25,,132,278,0.09,196.1,71,0.31,386828,145,106.0,190,0,0,0.0,3.1,22.26,88,0,2.1,1,1.11,19,113
506,Micky van de Ven,45,DEF,Spurs,9,0,0,0.0,161.0,Hamstring injury - Unknown return date,28,86,1.12,75,1.26,2,,1.04,38,2024-12-11T23:30:08.371422Z,23.8,6.2,0.04,13488,Van de Ven,131,0.08,0.2,0.69,0.23,2,259,0,0,788,40.0,11,0,True,83,0,0.0,0.0,False,139,0.0,0.0,0,i,111,0,0,4,1025228,,98,86,,197,418,0.12,36.6,30,0.35,1375677,377,152.0,128,1,0,0.0,3.5,9.79,291,0,3.1,2,1.03,78,267
507,Alejo Véliz,50,FWD,Spurs,0,0,0,0.0,0.0,Loaned to Espanyol,0,71,0.0,71,0.0,0,,0.00,74,2024-08-10T12:19:41.352153Z,0.0,0.0,0.0,3,Veliz,68,0.0,0.0,0.00,0.0,0,678,0,0,0,0.0,0,0,False,52,0,0.0,0.0,False,0,0.0,0.0,0,u,685,0,0,0,0,,659,71,,685,232,0.0,0.0,71,0.00,943,669,,0,0,0,0.0,0.0,0.00,682,0,0.0,0,0.0,71,685
508,Guglielmo Vicario,49,GKP,Spurs,12,0,0,0.0,260.4,Ankle injury - Unknown return date,37,67,1.27,16,1.08,1,,0.00,19,2024-11-26T00:00:08.341528Z,25.9,7.6,0.0,4898,Vicario,18,0.0,1.6,0.00,0.25,3,654,0,0,1080,0.0,13,0,True,10,0,0.0,0.0,False,58,0.0,0.3,-1,i,112,0,1,1,201094,,137,16,,97,253,0.0,0.0,18,0.00,438632,201,106.0,185,1,29,2.42,2.1,15.25,661,0,3.1,0,1.0,64,255
509,Timo Werner,62,MID,Spurs,3,0,0,2.3,99.6,,28,103,1.9,125,1.84,2,,2.52,135,2024-11-07T09:00:08.010655Z,33.4,4.5,0.24,323,Werner,54,0.34,2.8,1.48,0.23,1,143,0,0,392,109.0,8,0,True,37,1,3.8,100.0,False,111,100.0,0.5,-3,a,227,0,3,0,13088,,386,109,,276,59,0.58,131.0,101,1.04,30985,107,80.0,100,0,0,0.0,0.2,8.29,149,0,2.2,3,0.69,93,211
510,Alfie Whiteman,40,GKP,Spurs,0,0,0,-0.5,0.0,,0,26,0.0,49,0.0,0,,0.00,25,,0.0,0.0,0.0,735,Whiteman,42,0.0,0.0,0.00,0.0,0,433,0,0,0,0.0,0,0,True,50,0,1.0,,False,94,,0.0,0,a,498,0,0,0,47218,,179,49,,492,610,0.0,0.0,49,0.00,59819,417,241.0,0,0,0,0.0,1.3,0.00,473,0,0.0,0,0.0,16,494
609,Will Lankshear,45,FWD,Spurs,0,0,0,-0.1,0.0,,2,57,0.4,56,0.0,0,,0.00,26,2024-09-13T15:00:07.321230Z,0.0,0.4,0.0,3622,Lankshear,41,0.0,0.4,0.00,0.0,0,620,0,0,9,0.0,0,0,True,71,1,1.4,100.0,False,4758,100.0,0.1,0,a,412,0,0,0,361739,,157,56,,640,456,0.0,0.0,42,0.00,250497,340,241.0,6,0,0,0.0,1.7,0.04,637,0,1.0,0,0.0,56,642
610,Mikey Moore,45,MID,Spurs,1,0,0,0.0,1.8,Illness - Expected back 04 Jan,5,212,1.03,221,1.1,0,,0.07,113,2024-11-07T09:00:08.150966Z,1.0,1.1,0.04,402,Moore,230,0.03,0.0,0.03,0.0,0,355,0,0,82,7.0,1,0,True,260,0,0.0,0.0,False,9,0.0,0.0,0,i,362,0,0,0,42849,,342,216,,464,429,0.07,2.5,175,0.04,43637,575,241.0,12,0,0,0.0,0.2,0.94,410,0,1.2,0,1.1,190,453
612,Wilson Odobert,53,MID,Spurs,2,0,0,0.0,10.0,Hamstring injury - Unknown return date,6,171,0.92,201,0.56,0,,0.50,249,2024-10-30T12:00:07.631102Z,9.2,1.1,0.24,17,Odobert,306,0.04,0.0,0.08,0.56,1,256,0,0,160,42.0,1,0,True,91,0,0.0,0.0,False,14,0.0,0.0,-2,i,253,0,2,0,6298,,591,174,,424,153,0.28,40.5,115,0.42,7826,679,73.0,12,0,0,0.0,0.0,1.63,285,0,2.0,0,1.12,142,351
683,Callum Olusesi,45,MID,Spurs,0,0,0,-0.5,0.0,,0,266,0.0,262,0.0,0,,0.00,296,,0.0,0.0,0.0,25,Olusesi,231,0.0,0.0,0.00,0.0,0,599,0,0,0,0.0,0,0,True,261,0,1.0,,False,25,,0.0,0,a,626,0,0,0,506,,668,264,,619,430,0.0,0.0,266,0.00,207,576,241.0,0,0,0,0.0,0.0,0.00,616,0,0.0,0,0.0,259,621
684,Malachi Hardy,40,DEF,Spurs,0,0,0,-0.5,0.0,,0,209,0.0,211,0.0,0,,0.00,208,,0.0,0.0,0.0,77,Hardy,190,0.0,0.0,0.00,0.0,0,496,0,0,0,0.0,0,0,True,220,0,1.0,,False,75,,0.0,0,a,555,0,0,0,1372,,612,211,,549,681,0.0,0.0,210,0.00,484,480,241.0,0,0,0,0.0,0.0,0.00,530,0,0.0,0,0.0,198,551
689,Luca Williams-Barnett,45,MID,Spurs,0,0,0,-0.5,0.0,,0,293,0.0,290,0.0,0,,0.00,300,,0.0,0.0,0.0,20,Williams-Barnett,262,0.0,0.0,0.00,0.0,0,635,0,0,0,0.0,0,0,True,296,0,1.0,,False,39,,0.0,0,a,659,0,0,0,367,,673,291,,654,473,0.0,0.0,293,0.00,136,614,241.0,0,0,0,0.0,0.0,0.00,650,0,0.0,0,0.0,288,655
699,Alfie Dorrington,40,DEF,Spurs,0,0,0,0.7,1.0,,1,158,0.48,162,0.0,0,,0.00,232,,0.1,0.2,0.0,7,Dorrington,74,0.0,1.0,0.00,0.0,0,476,0,0,13,0.0,0,0,True,200,1,2.2,,False,68,,0.2,0,a,386,0,0,0,68,,692,163,,468,661,0.0,0.2,130,0.00,7,257,241.0,4,0,0,0.0,0.0,0.07,442,0,1.0,0,0.0,178,473
700,Maeson King,40,DEF,Spurs,0,0,0,0.7,0.0,,0,206,0.0,208,0.0,0,,0.00,234,,0.0,0.0,0.0,3,King,187,0.0,0.0,0.00,0.0,0,493,0,0,0,0.0,0,0,True,217,0,2.2,,False,20,,0.0,0,a,552,0,0,0,20,,697,208,,546,678,0.0,0.0,207,0.00,3,477,241.0,0,0,0,0.0,0.0,0.00,527,0,0.0,0,0.0,195,548
388,Aaron Wan-Bissaka,46,DEF,West Ham,13,0,0,4.8,303.0,,42,18,1.85,22,1.99,3,,1.61,23,,57.9,9.1,0.05,9664,Wan-Bissaka,7,0.08,4.8,0.98,0.15,2,175,2,0,1174,86.0,26,0,True,49,0,4.8,,False,13472,,1.0,1,a,121,0,-1,0,645831,,66,19,,60,348,0.13,190.7,33,0.63,212989,27,241.0,149,1,0,0.0,6.2,24.16,91,0,3.0,0,1.0,36,98
511,Edson Álvarez Velázquez,50,MID,West Ham,7,0,0,0.8,102.6,,10,116,1.76,121,2.0,0,,0.54,157,2024-11-02T18:30:08.251411Z,22.0,2.0,0.01,113,Álvarez,149,0.06,0.8,0.45,0.0,0,305,0,0,629,20.0,14,1,True,127,0,0.8,100.0,False,110,100.0,0.2,0,a,449,0,0,3,11525,,432,139,,271,203,0.07,97.7,220,0.09,15034,294,139.0,72,0,0,0.0,0.1,12.27,182,0,0.9,0,1.0,169,275
512,Michail Antonio,54,FWD,West Ham,11,0,0,0.0,72.0,Leg injury - Unknown return date,42,14,1.92,29,1.94,3,,3.11,32,2024-12-09T17:00:08.418178Z,39.5,7.8,0.24,9310,Antonio,32,0.1,1.0,0.91,0.43,4,72,1,0,834,194.0,18,0,True,37,0,0.0,0.0,False,62,0.0,0.2,-1,i,122,0,1,1,384192,,174,25,,310,124,0.34,139.5,18,2.20,420566,266,107.0,111,1,0,0.0,1.4,17.83,134,0,3.0,4,1.19,26,184
513,Alphonse Areola,42,GKP,West Ham,8,0,1,0.0,159.6,,15,47,1.57,22,1.87,0,,0.00,14,2024-09-01T00:30:06.144103Z,16.0,3.6,0.0,4475,Areola,62,0.0,0.0,0.00,0.13,1,503,0,0,675,0.0,14,0,True,37,0,0.0,100.0,False,1067,100.0,0.0,-3,a,258,0,3,0,228156,,83,22,,198,575,0.0,0.0,31,0.00,692460,486,73.0,56,0,20,2.67,4.5,11.76,535,0,1.9,0,1.07,38,310
514,Jarrod Bowen,74,MID,West Ham,15,0,0,4.6,406.2,,73,8,1.8,8,1.83,6,4.0,6.86,19,,132.5,9.9,0.21,9783,Bowen,20,0.26,4.6,3.82,0.2,3,12,4,0,1327,441.0,27,0,True,11,0,4.6,,False,12417,,0.6,-1,a,24,0,1,1,935654,2.0,61,4,,20,17,0.47,477.9,12,3.04,959316,39,241.0,295,2,0,0.0,6.9,26.55,9,0,4.9,5,1.02,7,6
516,Vladimír Coufal,42,DEF,West Ham,3,0,0,0.4,30.2,,11,90,1.58,134,1.4,0,,0.26,99,,6.7,2.6,0.01,461,Coufal,103,0.07,0.4,0.24,0.28,1,354,0,0,322,7.0,5,0,True,147,0,0.4,,False,234,,0.1,-3,a,329,0,3,2,25938,,266,121,,374,578,0.08,33.2,106,0.02,66065,328,57.0,17,0,0,0.0,0.5,5.66,296,0,1.4,0,0.84,121,372
517,Aaron Cresswell,39,DEF,West Ham,0,0,0,0.2,6.8,,4,99,3.57,152,0.0,0,,0.10,69,2024-08-30T04:00:05.718151Z,3.4,1.0,0.1,1169,Cresswell,113,0.22,0.2,0.07,0.0,0,404,0,0,28,1.0,0,0,True,222,0,0.2,100.0,False,2771,100.0,0.1,-1,a,452,0,1,1,88396,,170,139,2.0,437,683,0.32,25.8,150,0.03,178630,354,241.0,14,0,0,0.0,1.5,1.11,315,0,0.8,0,0.0,140,407
519,George Earthy,45,MID,West Ham,0,0,0,0.0,0.0,Loaned to Bristol City,0,258,0.0,254,0.0,0,,0.00,233,2024-08-16T11:57:26.531525Z,0.0,0.0,0.0,24,Earthy,222,0.0,0.0,0.00,0.0,0,591,0,0,0,0.0,0,0,False,249,0,0.0,0.0,False,0,0.0,0.0,0,u,618,0,0,0,0,,569,256,,611,417,0.0,0.0,258,0.00,7524,567,,0,0,0,0.0,0.0,0.00,608,0,0.0,0,0.0,251,613
520,Emerson Palmieri dos Santos,44,DEF,West Ham,14,0,0,3.2,232.4,,35,16,1.84,48,2.04,0,,2.57,83,2024-12-10T00:00:08.561714Z,51.8,8.0,0.09,2443,Emerson,22,0.12,3.2,1.47,0.24,3,184,1,0,1104,79.0,25,0,True,90,0,0.0,0.0,False,1476,100.0,0.7,-1,a,200,0,1,5,114217,3.0,208,28,1.0,125,482,0.21,207.9,58,1.10,95493,84,106.0,114,1,0,0.0,0.9,22.58,82,0,2.3,1,1.14,39,119
521,Łukasz Fabiański,41,GKP,West Ham,7,0,0,1.8,180.8,,24,9,2.04,21,1.87,2,,0.00,2,,18.0,5.9,0.0,6452,Fabianski,15,0.0,1.8,0.00,0.27,2,498,0,0,675,0.0,14,0,True,40,0,1.8,,False,14605,,0.4,1,a,118,0,-1,2,1409177,,19,21,,178,586,0.0,0.3,19,0.00,600708,172,172.0,69,0,24,3.2,19.9,15.28,437,0,3.0,0,0.93,34,298
522,Wes Foderingham,43,GKP,West Ham,0,0,0,0.0,0.0,,0,52,0.0,67,0.0,0,,0.00,59,,0.0,0.0,0.0,128,Foderingham,64,0.0,0.0,0.00,0.0,0,511,0,0,0,0.0,0,0,True,27,0,0.0,,False,149,,0.0,-2,a,560,0,2,0,4910,,410,67,,554,537,0.0,0.0,67,0.00,11656,492,241.0,0,0,0,0.0,0.1,0.00,543,0,0.0,0,0.0,43,556
523,Danny Ings,50,FWD,West Ham,1,0,0,0.8,73.0,,23,30,1.31,28,1.05,4,,2.10,29,2024-12-04T09:30:08.866937Z,26.3,4.6,1.07,2645,Ings,36,0.03,0.8,0.05,0.0,0,116,1,0,172,137.0,2,0,True,45,0,0.8,100.0,False,2092,100.0,0.2,0,a,165,0,0,0,351420,,163,30,,307,190,1.1,52.0,24,2.05,328035,292,241.0,77,0,0,0.0,1.6,2.50,262,0,2.6,2,0.52,30,249
524,Max Kilman,45,DEF,West Ham,15,0,0,1.8,343.8,,36,39,1.8,12,1.87,3,,1.24,63,,52.4,8.0,0.07,2319,Kilman,52,0.02,1.8,0.23,0.2,3,206,0,0,1350,69.0,28,0,True,69,0,1.8,,False,592,,0.4,0,a,185,0,0,3,324754,,150,27,,42,377,0.09,109.4,55,1.01,270261,177,241.0,158,1,0,0.0,1.8,27.04,172,0,2.4,1,1.0,54,116
525,Mohammed Kudus,62,MID,West Ham,10,0,0,1.8,192.4,,32,75,1.72,61,1.96,2,,4.34,36,2024-10-19T16:00:07.402004Z,72.1,5.2,0.33,1935,Kudus,97,0.14,1.8,1.29,0.11,1,31,2,0,826,347.0,18,1,True,45,0,1.8,100.0,False,2652,100.0,0.3,-3,a,103,0,3,0,243585,,118,39,,163,68,0.47,181.5,44,3.05,850528,192,81.0,145,0,0,0.0,2.5,15.74,97,0,3.2,1,1.09,17,62
526,Luis Guilherme Lira dos Santos,47,MID,West Ham,0,0,0,0.0,0.0,,2,224,1.06,293,0.0,0,,0.00,244,,0.2,0.4,0.0,28,L.Guilherme,270,0.0,0.0,0.00,0.0,0,399,0,0,11,2.0,0,0,True,224,0,0.0,,False,24,,0.0,-3,a,422,0,3,0,1769,,583,226,,659,344,0.0,0.4,199,0.00,3892,626,30.0,7,0,0,0.0,0.0,0.13,434,0,1.0,0,0.0,212,471
527,Lucas Tolentino Coelho de Lima,57,MID,West Ham,12,0,0,2.0,197.0,,39,37,1.92,58,2.01,1,1.0,3.57,56,,59.4,6.8,0.22,1758,L.Paquetá,84,0.1,2.0,1.09,0.26,3,122,2,0,1031,134.0,23,0,True,58,0,2.0,,False,479,,0.4,-3,a,169,0,3,4,200785,,191,57,3.0,154,93,0.32,266.1,71,2.48,286945,170,30.0,171,0,0,0.0,1.2,21.99,48,0,2.6,1,1.05,80,94
528,Konstantinos Mavropanos,44,DEF,West Ham,9,0,0,0.8,220.6,,20,103,1.84,59,1.67,2,,1.15,148,2024-11-30T22:00:08.032136Z,33.3,4.5,0.08,91,Mavropanos,83,0.04,0.8,0.34,0.1,1,172,0,0,863,88.0,16,0,True,108,0,0.8,100.0,False,62,100.0,0.2,-1,a,290,0,1,1,15490,,404,62,,141,508,0.12,23.6,92,0.81,19008,281,83.0,106,0,0,0.0,0.1,17.62,323,0,1.7,0,0.94,34,212
529,Nayef Aguerd,44,DEF,West Ham,0,0,0,0.0,0.0,On loan to Real Sociedad for the season,0,220,0.0,221,0.0,0,,0.00,188,2024-09-01T09:10:50.538029Z,0.0,0.0,0.0,15,N.Aguerd,210,0.0,0.0,0.00,0.0,0,531,0,0,0,0.0,0,0,False,97,0,0.0,0.0,False,0,0.0,0.0,-1,u,571,0,1,0,1368,,527,221,,565,492,0.0,0.0,220,0.00,12976,512,,0,0,0,0.0,0.0,0.00,556,0,0.0,0,0.0,214,567
530,Tomáš Souček,49,MID,West Ham,11,0,0,4.4,257.2,,54,100,1.69,34,1.83,8,,3.56,39,,67.1,11.0,0.26,3506,Souček,22,0.07,4.4,0.74,0.27,3,40,4,0,983,287.0,20,0,True,170,0,4.4,,False,4478,,0.9,-1,a,51,0,1,4,368706,,139,46,,99,262,0.33,133.2,21,2.82,400067,42,57.0,179,0,0,0.0,2.1,18.44,145,0,3.9,1,1.01,25,72
532,Kurt Zouma,44,DEF,West Ham,0,0,0,0.0,0.0,On loan to Al-Orobah for the rest of the season,0,219,0.0,220,0.0,0,,0.00,145,2024-09-02T10:44:47.323774Z,0.0,0.0,0.0,82,Zouma,209,0.0,0.0,0.00,0.0,0,528,0,0,0,0.0,0,0,False,88,0,0.0,0.0,False,0,0.0,0.0,-1,u,569,0,1,0,5376,,400,220,,563,479,0.0,0.0,219,0.00,49202,508,,0,0,0,0.0,0.2,0.00,553,0,0.0,0,0.0,213,565
576,Andy Irving,48,MID,West Ham,0,0,0,0.4,15.2,,4,209,2.78,191,0.0,0,,0.04,246,,2.9,0.8,0.08,20,Irving,167,0.0,0.4,0.00,0.0,0,358,0,0,48,7.0,0,0,True,204,0,0.4,,False,9,,0.1,-2,a,459,0,2,1,1106,,587,200,,410,308,0.08,7.1,223,0.04,2345,344,243.0,14,0,0,0.0,0.0,1.48,386,0,0.8,0,0.0,193,414
587,Crysencio Summerville,57,MID,West Ham,6,0,0,1.8,133.2,,27,62,2.01,100,2.15,2,,2.94,88,,48.2,4.7,0.2,766,Summerville,94,0.26,1.8,1.67,0.31,2,111,1,0,586,139.0,14,0,True,61,0,1.8,,False,258,,0.3,-3,a,270,0,3,2,45165,5.0,279,81,,233,98,0.46,210.2,124,1.27,108280,189,152.0,100,0,0,0.0,0.4,13.11,78,0,1.9,1,0.92,72,139
588,Guido Rodríguez,48,MID,West Ham,11,0,0,0.4,136.8,,21,166,1.73,92,1.75,0,,0.26,177,,20.7,4.4,0.02,72,G.Rodríguez,166,0.01,0.4,0.12,0.22,2,299,0,0,821,21.0,16,0,True,198,0,0.4,,False,32,,0.1,-2,a,315,0,2,4,6152,,477,140,,225,298,0.03,47.9,146,0.14,8976,343,10.0,124,0,0,0.0,0.1,15.77,272,0,1.5,0,1.21,165,277
589,Niclas Füllkrug,67,FWD,West Ham,0,0,0,1.2,35.8,,9,45,2.1,36,3.65,1,,0.76,38,2024-09-11T12:30:07.323344Z,10.2,1.3,0.81,551,Füllkrug,31,0.11,1.2,0.09,0.0,0,217,1,0,74,62.0,3,0,True,17,0,1.2,100.0,False,401,100.0,0.2,-3,a,229,0,3,0,55475,,216,36,,368,35,0.92,3.6,30,0.67,389506,255,80.0,31,0,0,0.0,0.9,1.73,403,0,2.2,0,0.0,35,345
591,Jean-Clair Todibo,43,DEF,West Ham,7,0,0,0.4,141.2,,16,102,1.67,85,2.08,0,,0.12,120,2024-12-03T11:00:08.140652Z,17.9,3.7,0.01,256,Todibo,106,0.0,0.4,0.02,0.14,1,321,0,0,650,14.0,15,0,True,136,0,0.4,100.0,False,170,100.0,0.1,-2,a,311,0,2,0,14664,,322,98,,222,563,0.01,24.3,98,0.10,37311,333,73.0,72,0,0,0.0,0.3,12.06,320,0,1.5,0,0.97,105,300
643,Kaelan Casey,40,DEF,West Ham,0,0,0,0.0,0.0,,0,192,0.0,194,0.0,0,,0.00,136,2024-11-30T22:00:08.284898Z,0.0,0.0,0.0,159,Casey,170,0.0,0.0,0.00,0.0,0,475,0,0,0,0.0,0,0,True,199,0,0.0,100.0,False,51,100.0,0.0,0,a,537,0,0,0,25321,,378,194,,532,660,0.0,0.0,192,0.00,16062,460,241.0,0,0,0,0.0,0.2,0.00,513,0,0.0,0,0.0,177,534
654,Carlos Soler,50,MID,West Ham,5,0,0,2.4,57.8,,17,107,1.89,157,1.48,0,,1.31,230,,26.8,3.4,0.12,86,C.Soler,64,0.1,2.4,0.59,0.33,2,174,0,0,547,87.0,9,0,True,130,0,2.4,,False,69,,0.5,0,a,341,0,0,4,4136,4.0,565,126,4.0,334,207,0.22,123.8,164,0.72,2835,125,200.0,85,0,0,0.0,0.0,11.50,160,0,1.4,1,0.82,106,246
677,Ollie Scarles,40,DEF,West Ham,0,0,0,0.0,0.0,,0,193,0.0,195,0.0,0,,0.00,214,,0.0,0.0,0.0,33,Scarles,171,0.0,0.0,0.00,0.0,0,477,0,0,0,0.0,0,0,True,201,0,0.0,,False,34,,0.0,0,a,538,0,0,0,709,,632,195,,533,662,0.0,0.0,193,0.00,339,461,241.0,0,0,0,0.0,0.0,0.00,514,0,0.0,0,0.0,179,535
686,Ezra Mayers,40,DEF,West Ham,0,0,0,0.0,0.0,,0,207,0.0,209,0.0,0,,0.00,219,,0.0,0.0,0.0,30,Mayers,188,0.0,0.0,0.00,0.0,0,494,0,0,0,0.0,0,0,True,218,0,0.0,,False,67,,0.0,0,a,553,0,0,0,635,,645,209,,547,679,0.0,0.0,208,0.00,223,478,241.0,0,0,0,0.0,0.0,0.00,528,0,0.0,0,0.0,196,549
204,Sam Johnstone,43,GKP,Wolves,7,0,0,0.4,193.8,,12,5,1.85,19,2.43,0,,0.00,44,2024-10-20T21:30:06.848774Z,20.4,2.8,0.0,823,Johnstone,24,0.0,0.4,0.00,0.0,0,512,0,0,630,0.0,17,0,True,28,1,0.4,100.0,False,698,100.0,0.1,-2,a,287,0,2,0,50662,,270,18,,162,539,0.0,10.0,32,0.00,56366,330,241.0,42,0,23,3.29,0.4,12.98,372,0,1.7,0,1.0,44,278
533,Rayan Aït-Nouri,48,DEF,Wolves,16,0,0,0.0,372.2,Suspended until 26 Dec,40,15,1.69,8,2.56,2,,2.35,10,2024-12-14T21:30:08.057496Z,76.7,8.3,0.09,408268,Aït-Nouri,86,0.07,0.8,1.00,0.07,1,81,3,0,1369,184.0,39,1,True,38,-2,0.8,100.0,False,1388,0.0,0.2,3,s,175,-1,-3,4,1965665,,30,8,,31,315,0.16,209.2,52,1.35,941399,289,3.0,128,1,0,0.0,12.0,25.74,81,1,2.5,3,1.05,6,54
